date,r_coffee_total_consumption_usda,r_BRA_NGDP_RPCH,r_BRA_PCPI,r_BRA_TMG_RPCH,r_BRA_TXG_RPCH,r_CHN_NGDP_RPCH,r_CHN_PCPI,r_CHN_PPPEX,r_COL_NGDP_RPCH,r_COL_PCPI,r_COL_PPPEX,r_COL_TMG_RPCH,r_COL_TXG_RPCH,r_DEU_NGDP_RPCH,r_DEU_PCPI,r_DEU_PPPEX,r_DEU_TMG_RPCH,r_DEU_TXG_RPCH,r_FRA_NGDP_RPCH,r_FRA_PCPI,r_FRA_PPPEX,r_FRA_TMG_RPCH,r_FRA_TXG_RPCH,r_ITA_NGDP_RPCH,r_ITA_PCPI,r_ITA_PPPEX,r_ITA_TMG_RPCH,r_ITA_TXG_RPCH,r_JPN_NGDP_RPCH,r_JPN_PCPI,r_JPN_PPPEX,r_JPN_TMG_RPCH,r_JPN_TXG_RPCH,r_NLD_NGDP_RPCH,r_NLD_PCPI,r_NLD_PPPEX,r_NLD_TMG_RPCH,r_NLD_TXG_RPCH,r_USA_NGDP_RPCH,r_USA_PCPI,r_USA_TMG_RPCH,r_USA_TXG_RPCH,r_VNM_NGDP_RPCH,r_VNM_PCPI,r_VNM_PPPEX,r_VNM_TMG_RPCH,r_VNM_TXG_RPCH,annual_return
2005-12-31,-0.0075370464997445,-0.4440972222222222,0.0687018138194353,-0.6937021777516186,-0.4262781364508812,0.1260628831322916,0.0178037123786571,0.0123543946346627,-0.1661353834614664,0.0504684413678127,0.0256110364929513,0.9525406504065042,-0.0292771396493652,-0.3868243243243243,0.0192743493714366,-0.027027027027027,-0.093276640977943,-0.2326086956521739,-0.3196078431372547,0.0188774848874067,-0.0126002290950745,0.0549962434259954,-0.233326576120008,-0.425561797752809,0.0220689655172414,-0.0116279069767442,-0.5035547078203573,-0.4827048924898722,-0.1747483989021042,-0.0028799128695452,-0.0419853575786435,-0.0656698564593301,-0.4565536525690318,0.0322743318204741,0.0149209474445801,-0.0114416475972539,-0.3233484267967026,-0.4003571074298184,-0.0957943925233644,0.0336618883265928,-0.3735616804923736,-0.1521666481007018,-0.0310694569264347,0.0839403399236906,0.0573321210995125,-0.8000955908710718,-0.7591108567067354,0.12764378478664207
2006-12-31,0.0649161196207148,0.2373516552154904,0.0418371445135588,2.079746348962337,-0.6570356853203569,0.1159891123013434,0.0164547195913589,0.0073221757322174,0.510456487519676,0.0430409881313826,0.026408252710351,-0.1366782907406444,-0.1761565836298932,4.253443526170799,0.0177514100493809,-0.0253623188405796,0.9752344665885112,0.7345204370700122,0.5210374639769451,0.0189325160469553,-0.0104408352668213,-0.1216350947158524,0.8059227921734533,1.1894865525672371,0.0222970632844874,-0.0091503267973855,1.717778553964373,1.5090361445783134,-0.2394678492239467,0.0025626483500325,-0.0382879909289303,-0.2283958520035847,0.381914072549524,0.6912554958475818,0.0165246759924739,-0.0046296296296296,0.6122168840082363,0.3520264681555005,-0.200976169968418,0.0322174253714144,-0.1349850491243057,0.3200630666141113,-0.0753941963694183,0.0750299999999999,0.053191037912923,1.6436043036461443,0.8965016501650165,-0.0824832730064714
2007-12-31,-0.0061563255439162,0.5320545179202423,0.0364135566919616,0.4765083920883508,0.621046408513154,0.1209284028324153,0.0481855181709918,0.0498442367601246,0.0031263957123717,0.0554223243967384,0.0243351481868701,0.0043407487791644,-0.1506479481641468,-0.2181436811746198,0.0227076746191434,-0.0099132589838909,-0.476370650641739,-0.2373619536475346,-0.0973853732474421,0.0160722798574379,-0.0011723329425556,-0.1253445759688665,-0.7907759882869693,-0.1697375767727525,0.0202453271028038,-0.0013192612137202,-0.4575247397506746,-0.1448979591836734,0.0816326530612243,0.0004609356994698,-0.033182321066615,-0.7600796416127427,-0.1856092339197617,0.0895436164067011,0.0158766655553384,-0.0069767441860465,-0.4291187739463602,-0.3736693992414046,-0.2773984908372259,0.0287063773206719,-0.6823045267489712,-0.3036727381307853,0.0216394382344511,0.0834860422499836,0.0674555821764604,0.9004578599287776,-0.0463594598357233,-0.0831440526001197
2008-12-31,0.0378964779139909,-0.1607907742998352,0.0567829828453301,-0.2636916835699797,-1.399343544857768,-0.3267354530778409,0.0590798426868093,0.0527530497856907,-0.5127634312852478,0.0700159839533645,0.0565130116280929,-0.5930728134942074,-0.0561983471074379,-0.6784037558685446,0.0275435637998875,-0.0087609511889862,-0.7146500425049589,-0.9327962471955944,-0.9345088161209067,0.0316025827207935,0.0058685446009389,-0.8123841305153875,-1.3030090972708188,-1.6469401479488903,0.0349237974190741,0.0039630118890356,-1.910210850509358,-1.2236417239926998,-1.824797843665768,0.0138321710540092,-0.0277643206762332,-0.0048409405255878,-0.8219225054291919,-0.4241781548250264,0.0221130777239599,0.0046838407494145,-0.7388143176733781,-0.8775151396757179,-0.9393336648433616,0.0381491627440389,-2.694818652849741,-0.1620926243567753,-0.205779211670641,0.2311595322721886,0.2036508833703378,-0.4716992355967996,-0.7652554744525547,0.060147336853771716
2009-12-31,-0.0240215608155612,-1.0247349823321554,0.0488810325231217,-2.002238292011019,3.7598173515981737,-0.0152210175145955,-0.007261838801325,-0.00782962730974,-0.652756625038075,0.0419290589027854,0.0340156008129681,-2.545360672665585,-0.22335982756298,-6.9395203336809175,0.0024617067833696,0.0113636363636364,-6.037735849056605,-26.370257966616087,-18.865384615384613,0.001007071155533,-0.0070011668611434,-11.711462450592885,27.82678983833718,4.48960498960499,0.0076563070488919,0.0105263157894737,2.5163977095262884,10.865662272441934,3.651143790849673,-0.0133129525009552,-0.0120276980704134,-12.86726893676164,-17.39152759948652,-2.6883057090239406,0.0097322792798777,-0.0046620046620046,-8.612419700214133,-17.16267942583732,-22.311475409836067,-0.00320086967025,3.729440538061755,-3.024564994882293,-0.0466266336983398,0.0671673535421155,0.0553923663643356,-1.4126224524265285,1.0121268656716418,-0.04240665125202936
2010-12-31,0.1067835274342658,-60.74603174603174,0.0503905169195078,-3.125694325144591,-1.819646968534152,0.1233326275672244,0.0317535713861609,0.0498737373737372,2.9429824561403515,0.0226720078712487,0.0257197447333408,-2.1315387552500953,-1.028100607111882,-1.7347261235955056,0.01118690313779,-0.0049937578027465,-2.322195939286418,-1.9510138166158264,-1.6537495514890563,0.0173950670705322,0.0,-1.7987084870848709,-1.7895369331837847,-1.3243703843968946,0.0161954433159483,-0.0078125,-2.0637305699481865,-1.657073325574013,-1.7198313718601792,-0.0074214415810078,-0.0304613993286839,-1.7898342800257656,-2.108426658313102,-1.365694027815653,0.0092985514874393,-0.0023419203747072,-1.9642756680731368,-2.0964081310440106,-2.041923076923077,0.016363339780486,-1.9937944408532644,-2.2761206605999327,0.1898851426454242,0.0920769758551964,0.1074317072078978,-1.5794787829171784,-0.0177715963529594,0.01500128435653747
2011-12-31,-0.0273438629986404,-0.4721041445270988,0.0663636348938232,-0.7684060235446244,-0.6528558052434457,-0.0998963339930261,0.0553375151061747,0.0595309681298856,0.5457174638487208,0.0341543197998845,0.0422133505809934,0.9705584612788936,-85.82716049382717,-0.0647550776583033,0.0248246087425796,-0.0100376411543287,-0.3907566157286619,-0.4286792452830189,0.2140504939626784,0.0228606668935011,-0.0117508813160986,-0.2817047817047816,-0.4296296296296296,-0.5872737886748395,0.0293571042679632,-0.0039370078740157,-0.9446106742745808,-0.4857487922705314,-0.9941434846266471,-0.0027735301871869,-0.0362437777478811,-0.4676749703440095,-0.9986575758646272,0.1558538404175988,0.0247161714378836,-0.0187793427230047,-0.6441073512252042,-0.5474754747547477,-0.4278331487633813,0.0313973110291825,-0.6411473917002732,-0.5079564212611423,-0.0015569048731122,0.1867752474181157,0.1894236038322525,-0.3395337885566282,0.5460981749528004,0.014551804423748482
2012-12-31,0.0522770363210527,-0.5166079516859587,0.0540363279708742,-1.2007677096661626,-1.1058664868509778,-0.1783059365511464,0.0260979573140807,0.01049943246311,-0.4368163500287852,0.0317504618369817,0.0302522677216983,-0.6150520142129372,-0.6515063309561928,-0.8909044455799694,0.0215903106898367,-0.0025348542458808,-1.1086504343570291,-0.6461911052399824,-0.8363471971066908,0.0221522276970416,0.0035671819262781,-1.0935841775205015,-0.7059242127735279,-5.216407355021216,0.0331489392969233,-0.0144927536231884,-12.100502512562814,-0.7865977767339909,56.291666666666664,-0.0004864533322052,-0.0295940588530905,-0.3266016713091921,13.894736842105262,-1.6651612903225803,0.0281806615776081,-0.0143540669856458,-0.3426229508196721,-0.3816626889419251,0.4716129032258065,0.0207315392378726,-0.5196664854087367,-0.4699409554482018,-0.1415874005925465,0.0910300946349971,0.0364005503710231,3.906951871657754,0.5294596519792407,-0.005101149941380334
2013-12-31,0.004331359608835,0.5642894325871941,0.0620421911464459,-5.421784472769409,-10.738853503184712,-0.0098114169215086,0.0256786344408306,0.0289244594215107,0.3120368004088936,0.0202107378400657,0.0025706535059841,-0.5787366548042705,-0.3031948214658592,0.0117096018735363,0.016061855670103,-0.0152477763659466,-3.739864864864865,-0.8210952084629745,0.892265193370166,0.009905521260259,-0.0379146919431279,-2.042955326460481,-0.1947973381730188,-0.3824220060382421,0.0124460248920499,-0.0147058823529412,-0.6717971933001359,-0.5209097578870139,0.458181818181818,0.0033116086165303,-0.0284922415942613,-0.3094105480868666,-2.259717314487633,-0.8768186226964112,0.0255315638598445,-0.0315533980582523,-0.458021612635079,-0.3965905435831457,-0.1924594476106971,0.0146611727195908,-0.2422641509433961,-0.2564556962025317,0.0089009990917348,0.0659531599475038,0.0283014353032213,0.4254577157802965,0.2247504990019961,0.003334628740488066
2014-12-31,0.0017588416972118,-0.832279534109817,0.0632918525236654,-1.3118448637316562,-1.687377370830608,-0.0488997555012225,0.0205177094775237,0.0259279475982532,-0.1236852356836776,0.029065289579677,0.0115424234614176,2.197993664202746,-0.2250524423134553,4.131944444444445,0.0077010491284319,-0.0077419354838709,0.856555692560625,6.0713043478260875,0.4087591240875912,0.0061126048558453,-0.0049261083743842,3.6375617792421746,0.2787377911344852,-0.9972840847365562,0.0023381836427496,0.0040705563093623,-2.1358620689655172,3.392036753445635,-0.8523690773067332,0.0275864978013054,0.0172650365734481,0.945193171608266,-9.963534361851332,-12.21259842519685,0.0032276228206005,0.0137844611528821,1.5559815950920246,0.6273987206823028,0.2421281216069488,0.016153542360658,1.772410358565737,0.5175348995573714,0.1562837594526467,0.0408422494667659,0.0140468758374439,-0.3418450560652395,-0.3321382007822686,0.1278690572874368
2015-12-31,0.0228107508304713,-8.035714285714285,0.0903015016288679,5.4184873949579835,-5.185537583254044,-0.050466783926397,0.0154139842813916,0.0297951582867783,-0.3429651033563013,0.0499000036808461,0.0457739468969127,-1.538467888393594,-1.120262954369683,-0.3292737934145241,0.0067964195454959,0.0117035110533159,0.1877352224928048,-0.0378750614854893,0.0932642487046631,0.0008807927134422,0.0,0.7420959147424511,1.602232667450059,-156.6,0.0010912767938489,-0.0027027027027026,1.431086824529447,0.5805439330543936,4.273648648648649,0.007994253168454,0.0038621278577803,-0.9322555812163202,-0.4975747144421844,0.375,0.0021648709596591,0.0012360939431397,1.2826282628262824,0.6619718309859155,0.1831293706293706,0.0012124284477113,0.0391593317765404,-1.0794256226161094,0.0879788227966367,0.0063143251044404,-0.0080235030312096,0.2494385502981491,0.2427200260289572,0.0926342376674163
2016-12-31,0.0486895500456614,-0.0761421319796954,0.0873955080359432,-0.2742210002618487,-0.5417140259149806,-0.0237959532630378,0.0212099999999999,0.0304830793076724,-0.2936400541271988,0.0750730396166881,0.0068399088429971,0.938831825847003,3.35048231511254,0.4996637525218559,0.0036602928234259,-0.032133676092545,-0.2273998136067102,-0.5079243353783232,-0.0691943127962084,0.0030600612012239,-0.0346534653465346,-0.3464518760195758,-0.6376157146082637,0.6619537275064267,-0.0005000400032003,-0.0501355013550135,-0.5129870129870129,-0.6668872711228767,-0.5169762972453555,-0.0012420589672584,0.0198453359110681,-3.6704545454545454,-0.496107131734662,0.1195097037793668,0.0011301017091538,-0.0172839506172839,-0.2868033648790746,-0.1369728025226646,-0.3838197266346509,0.012670779149543,-0.8086430423509076,-2.785310734463277,-0.0425075139544868,0.0266799114256741,-0.0131980280182414,-0.2032354034957233,-0.2277130514465244,0.03628676582413237
2017-12-31,0.0102535226022733,-1.4038461538461535,0.0344630704646164,-1.9204473707946244,0.7914186507936507,0.0140125529119836,0.0152074499858012,0.0488844321885184,-0.3491379310344827,0.0431006369980651,0.0230133596844095,-0.9488416225191744,-1.343680709534368,0.2017937219730943,0.0170290360509375,-0.0159362549800796,0.3131483715319663,2.03012987012987,1.4938900203665986,0.011654570106875,-0.0179487179487179,0.8152886115444615,2.298442367601246,0.2900232018561486,0.0132576894598868,-0.019971469329529,0.4423076923076923,2.2602649006622517,1.2214854111405835,0.0048622861919225,-0.0011753220287574,-3.814468085106383,3.090852904820766,0.3280109489051093,0.0129465356029729,-0.0226130653266332,0.0516033910799853,0.3722311029915508,0.3441247002398082,0.0213162225786962,3.04516711833785,5.533227848101265,0.0373692077727951,0.035210501066313,0.0108979247535372,0.5119408790353948,0.5105517416730232,-0.09867918990314062
2018-12-31,0.0387571778552633,0.3484504913076343,0.036646764897275,0.4226359627633513,-0.3963726983247957,-0.0282136173888009,0.019281594228061,0.0105162523900572,0.8866813833701253,0.0323992538479975,0.021739642999208,-14.264296754250386,-15.144086021505377,-0.6328358208955225,0.0193500347810753,-0.0040485829959514,-0.122358993202278,-0.6632950454311675,-0.2552062066149447,0.0209809505976958,-0.0130548302872063,-0.569955311103472,-0.2448054401208914,-0.4448441247002397,0.01242260558721,-0.0131004366812227,-0.4156444444444445,-0.6252285191956124,-0.6161194029850746,0.0099006887876729,-0.0234771633816984,0.1533111581493802,-0.4319383592687718,-0.1889385091034008,0.0160059171597632,0.0012853470437017,-0.3056431826147915,-0.4812780828756865,0.3135593220338981,0.0243920349541655,0.1313086199196069,0.0210704771131025,0.0756484149855907,0.0353992639756994,0.0119372501973542,-0.5098785758386499,-0.3225046288503619,0.043951630411185105
2019-12-31,0.0206833297977213,-0.3155829596412556,0.0373304026860734,-0.6075905772144924,-1.4655963302752293,-0.1185009628203229,0.0290140338591693,0.0030747398297066,0.2429797191887674,0.0352182339403239,0.0217013927659543,-0.8205546492659054,-1.047894176676296,0.0711382113821139,0.0135329962899597,0.0027100271002709,-0.4724722629265229,-0.6807535641547862,0.032894736842105,0.0129630702109997,-0.0052910052910053,-0.1398880895283771,-0.5567783891945973,-0.4784017278617711,0.0063399170933917,-0.0088495575221239,-1.25585640401582,-0.4157181571815718,-1.625194401244168,0.0046808296921299,-0.0113891453282153,-0.7409543786051389,-1.3877659574468084,-0.1715374841168997,0.0267318948196033,0.011553273427471,0.3109540636042402,-0.5810073788899583,-0.2207130730050933,0.0181282357626444,-0.903474141334386,-0.9765180265654648,-0.0141995981245813,0.0279680300893276,0.0061856444302741,-0.6132689481419273,-0.6053002070393374,0.002245952606240831
2020-12-31,0.0206833297977213,-3.683865683865683,0.032115909253759,-1.6069861330524835,-1.01871921182266,-0.623256595530163,0.0249036684170351,-0.0004715868898843,-3.2754941951678695,0.0252444981814989,0.0017289327756255,-11.454545454545457,-20.22222222222222,-4.502846299810247,0.0037174016121384,0.0054054054054053,-3.291269841269841,-15.671451355661882,-5.196921443736731,0.0052694268426318,0.0159574468085106,-6.135223048327138,-9.698645598194132,-19.59006211180124,-0.0014538405621515,0.0029761904761904,9.291319857312722,-9.503710575139143,9.644278606965171,-0.0002599454114635,-0.0035583340705572,-7.832995951417004,6.952674897119342,-3.0005112474437627,0.0111649980619605,0.0063451776649745,-1.4776665383134386,-2.624808575803981,-2.2061002178649236,0.0125131037504107,-12.854805725971367,-103.5151515151515,-0.6104090229650767,0.0322233645919849,0.0015859421408679,-0.0534744842562432,0.604699958036089,0.02564607994688206
